Majority Protein ID,Sample 01_WT,Sample 02_T1,Sample 03_T2,Sample 04_WT,Sample 05_T1,Sample 06_T2,Sample 07_WT,Sample 08_T1,Sample 09_T2,Sample 10_WT,Sample 11_T1,Sample 12_T2,Sample 13_WT,Sample 14_T1,Sample 15_T2
B9EHT4,0.091148345411115,0.07318986747316336,0.10098294649922038,0.08646093691025278,0.05250645510713749,0.08496962254085143,0.08596066385633314,0.0480367708994765,0.05031573734416323,0.04116008314059413,0.09171747953374054,0.075175948017454,0.05047763133191909,0.0857900098985288,0.1069821172335611
B9EJ80,0.6479135946695483,0.6566715185985296,0.8234393244016027,0.669927746594485,0.5566499348033528,0.6753698531966574,0.6502747595523176,0.7261378121737468,0.6666156995482762,0.5240045725715574,0.6702494623643384,0.5668445345612785,0.5074450165124053,0.6992145903838566,0.6689474767983613
B9EJ86,0.43531911965293196,0.436834998680812,0.4383604800976704,0.5396066710820755,0.35367705131567106,0.44282814192619974,0.45299198123574946,0.42103772410873463,0.269331502391639,0.3452763532738495,0.46640413461188396,0.4599200318702531,0.3290582202651827,0.44079891776735347,0.47019104973762427
B9EJA2,0.06506026099461733,0.07236732579495202,0.0598451176675268,0.035899456349865945,0.05477818760494522,0.06672988178570298,0.07899212182298428,0.05627481108506673,0.08600069005622125,0.018669264938396324,0.060631932829317246,0.06215123717304907,0.040076805420231544,0.046269436526212716,0.0998683362368358
B9EJI9,0.0,0.00299808270764213,0.016354540028231713,0.03626280699208668,0.02205429607464738,0.0685398713940452,0.014039981457302229,0.0,0.0,0.030870405649845865,0.007187879906402106,0.0,0.005167321036247913,0.010780105610817766,0.02300309235686501
B9EKI3,0.17024248440977327,0.17784331596188133,0.1866951012601876,0.16344585423077157,0.1333454145224817,0.1512919569975237,0.17459941604848855,0.11782538570935848,0.17521537082829466,0.17301580047722132,0.17188575771894116,0.1461301536777347,0.1581687008554304,0.12788896006126613,0.15765146941167996
B9EKR1,21.071680055621446,18.702745681926103,20.16745872842088,18.6387524751669,17.60139848758239,21.90526937919514,21.991101698253814,19.926191273244278,20.588392315266354,24.471398028820033,17.953208759796023,18.460368527332463,18.293070821753563,16.756559169866375,21.031398726276578
C0HK80;C0HK79,0.2288259275743129,0.28262749955177197,0.2492666583468541,0.31415895229167723,0.1997652877681858,0.2002735521601447,0.22379263729775226,0.3105397877594109,0.27382373261966125,0.19899174343095638,0.30989898868409693,0.2495650334027061,0.22953694078383172,0.2537023977418182,0.20617361735194206
C0HKD9;C0HKD8,0.0632892198986333,0.07282489864905635,0.0672552067733021,0.08236291972384276,0.09119760676830471,0.07440935204449714,0.12523163672587795,0.056652361018193945,0.07024799736307465,0.10487415065303567,0.06685453917227165,0.07031414918660747,0.09017014349232777,0.05941248495882067,0.0925958488399211
C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8R1M2;Q8CGP7;Q8CGP5;Q8BFU2,0.03320516605640624,0.10977935391386286,0.03532491433723066,0.04190248379257815,0.2014332375423237,0.09398361052411865,0.10113343533698661,0.03742215324009602,0.042153396401701515,1.8848235752403555,1.29663284821209,0.04186320053698809,0.031162269273618204,0.04528579655236543,0.049586414388591106
C0HKG6;C0HKG5,0.057438293555356235,0.06863592811564888,0.04898032485703194,0.08099003235408828,0.031246133314115937,0.03972867256880438,0.05115470275766183,0.04951368662472282,0.0502421696024556,0.02934663623851575,0.021023834115957093,0.0377935811910234,0.06510212483073394,0.02601181264173926,0.04965176408278675
CON__ENSEMBL:ENSBTAP00000025008,0.2716786313705965,0.4774391421866887,0.3304408162783017,0.43759494603246074,0.33488054039942466,0.2972538342212538,0.28500280380689774,0.3312702597454617,0.2417114133642801,0.2502387315032062,0.38790144805381693,0.21508966279334885,0.2730296862913777,0.20177755681468756,0.2143796718087945
CON__ENSEMBL:ENSP00000377550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON__O43790;CON__Q14533;CON__P78385,0.009813978513033988,0.04433989902188562,0.0,0.0,0.004168742342737874,0.0,0.0036589209626915233,0.0,0.10433744967684841,0.0,0.04181789354539873,0.1483308957995426,0.0,0.004453387945697255,0.0
